Distribucion Supermercado - Demanda total: 854020
Varianza demanda por seccion: 103042731
Promedio demanda por seccion: 3349
Mayor demanda en una seccion: 156064
Menor demanda en una seccion: 228

Pasillo 1 - Demanda del pasillo: 363455

   P1 - Seccion 1 - Demanda de la seccion: 156064

       Producto | Demanda
       11646    | 1

   P14 - Seccion 13 - Demanda de la seccion: 822

       Producto | Demanda
       11692    | 114
       11679    | 86
       11671    | 69
       11699    | 57
       11675    | 56
       11660    | 44
       11656    | 37
       11695    | 29
       11688    | 28
       11672    | 24
       11681    | 23
       11690    | 21
       11663    | 19
       11687    | 19
       11691    | 18
       11676    | 14
       11698    | 14
       11689    | 13
       11697    | 13
       11657    | 12
       11665    | 11
       11677    | 10
       11655    | 9
       11658    | 9
       11694    | 7
       11664    | 5
       11669    | 5
       11673    | 5
       11674    | 5
       11653    | 4
       11659    | 4
       11661    | 4
       11678    | 4
       11680    | 3
       11682    | 3
       11685    | 3
       11693    | 3
       11654    | 2
       11662    | 2
       11667    | 2
       11670    | 2
       11686    | 2
       11650    | 1
       11651    | 1
       11652    | 1
       11666    | 1
       11668    | 1
       11683    | 1
       11684    | 1
       11696    | 1

   P14 - Seccion 14 - Demanda de la seccion: 855

       Producto | Demanda
       11747    | 216
       11718    | 141
       11732    | 55
       11712    | 51
       11717    | 40
       11736    | 39
       11749    | 31
       11702    | 28
       11739    | 18
       11716    | 17
       11706    | 15
       11709    | 15
       11715    | 15
       11707    | 14
       11724    | 12
       11728    | 11
       11700    | 10
       11722    | 10
       11746    | 10
       11748    | 10
       11737    | 9
       11708    | 8
       11743    | 8
       11730    | 7
       11701    | 5
       11711    | 4
       11714    | 4
       11725    | 4
       11729    | 4
       11741    | 4
       11744    | 4
       11710    | 3
       11719    | 3
       11726    | 3
       11735    | 3
       11738    | 3
       11703    | 2
       11705    | 2
       11713    | 2
       11727    | 2
       11731    | 2
       11734    | 2
       11740    | 2
       11704    | 1
       11720    | 1
       11721    | 1
       11723    | 1
       11733    | 1
       11742    | 1
       11745    | 1

   P14 - Seccion 15 - Demanda de la seccion: 745

       Producto | Demanda
       11794    | 196
       11799    | 96
       11768    | 74
       11780    | 74
       11786    | 32
       11764    | 26
       11750    | 20
       11759    | 19
       11789    | 19
       11760    | 18
       11773    | 14
       11774    | 12
       11793    | 11
       11798    | 10
       11757    | 9
       11790    | 9
       11777    | 8
       11751    | 7
       11754    | 7
       11787    | 7
       11788    | 7
       11756    | 6
       11758    | 6
       11772    | 6
       11791    | 6
       11771    | 4
       11775    | 4
       11778    | 4
       11761    | 3
       11762    | 3
       11776    | 3
       11755    | 2
       11763    | 2
       11782    | 2
       11783    | 2
       11792    | 2
       11795    | 2
       11752    | 1
       11753    | 1
       11765    | 1
       11766    | 1
       11767    | 1
       11769    | 1
       11770    | 1
       11779    | 1
       11781    | 1
       11784    | 1
       11785    | 1
       11796    | 1
       11797    | 1

   P14 - Seccion 16 - Demanda de la seccion: 750

       Producto | Demanda
       11840    | 213
       11829    | 69
       11836    | 55
       11801    | 54
       11804    | 41
       11820    | 29
       11841    | 27
       11813    | 18
       11807    | 17
       11814    | 17
       11809    | 15
       11834    | 15
       11831    | 14
       11845    | 14
       11808    | 13
       11828    | 13
       11826    | 12
       11822    | 11
       11837    | 11
       11849    | 9
       11815    | 7
       11823    | 7
       11843    | 7
       11816    | 6
       11827    | 6
       11821    | 5
       11800    | 3
       11803    | 3
       11810    | 3
       11811    | 3
       11812    | 3
       11830    | 3
       11832    | 3
       11835    | 3
       11805    | 2
       11839    | 2
       11844    | 2
       11846    | 2
       11848    | 2
       11802    | 1
       11806    | 1
       11817    | 1
       11818    | 1
       11819    | 1
       11824    | 1
       11825    | 1
       11833    | 1
       11838    | 1
       11842    | 1
       11847    | 1

   P14 - Seccion 17 - Demanda de la seccion: 283

       Producto | Demanda
       11858    | 33
       11894    | 21
       11898    | 21
       11857    | 19
       11856    | 12
       11871    | 11
       11872    | 10
       11889    | 10
       11895    | 10
       11851    | 9
       11883    | 9
       11850    | 8
       11868    | 8
       11866    | 7
       11869    | 7
       11855    | 6
       11853    | 5
       11867    | 5
       11886    | 5
       11877    | 4
       11879    | 4
       11884    | 4
       11899    | 4
       11854    | 3
       11859    | 3
       11860    | 3
       11862    | 3
       11876    | 3
       11878    | 3
       11881    | 3
       11882    | 3
       11892    | 3
       11852    | 2
       11864    | 2
       11870    | 2
       11875    | 2
       11880    | 2
       11890    | 2
       11861    | 1
       11863    | 1
       11865    | 1
       11873    | 1
       11874    | 1
       11885    | 1
       11887    | 1
       11888    | 1
       11891    | 1
       11893    | 1
       11896    | 1
       11897    | 1

Pasillo 15 - Demanda del pasillo: 7675

   P15 - Seccion 1 - Demanda de la seccion: 310

       Producto | Demanda
       11946    | 34
       11936    | 30
       11900    | 25
       11937    | 21
       11940    | 15
       11925    | 13
       11903    | 11
       11921    | 10
       11930    | 9
       11935    | 9
       11943    | 9
       11915    | 8
       11904    | 7
       11906    | 7
       11931    | 7
       11916    | 6
       11926    | 6
       11947    | 6
       11922    | 5
       11923    | 5
       11933    | 4
       11938    | 4
       11939    | 4
       11944    | 4
       11907    | 3
       11910    | 3
       11912    | 3
       11918    | 3
       11927    | 3
       11929    | 3
       11934    | 3
       11948    | 3
       11901    | 2
       11902    | 2
       11908    | 2
       11909    | 2
       11913    | 2
       11914    | 2
       11924    | 2
       11928    | 2
       11942    | 2
       11905    | 1
       11911    | 1
       11917    | 1
       11919    | 1
       11920    | 1
       11932    | 1
       11941    | 1
       11945    | 1
       11949    | 1

   P15 - Seccion 2 - Demanda de la seccion: 304

       Producto | Demanda
       11952    | 68
       11970    | 28
       11981    | 19
       11998    | 15
       11986    | 13
       11966    | 12
       11992    | 12
       11954    | 11
       11964    | 9
       11968    | 9
       11953    | 8
       11955    | 8
       11995    | 6
       11956    | 5
       11985    | 5
       11951    | 4
       11957    | 4
       11962    | 4
       11980    | 4
       11988    | 4
       11993    | 4
       11950    | 3
       11963    | 3
       11973    | 3
       11979    | 3
       11987    | 3
       11996    | 3
       11997    | 3
       11959    | 2
       11965    | 2
       11971    | 2
       11974    | 2
       11975    | 2
       11978    | 2
       11983    | 2
       11984    | 2
       11994    | 2
       11958    | 1
       11960    | 1
       11961    | 1
       11967    | 1
       11969    | 1
       11972    | 1
       11976    | 1
       11977    | 1
       11982    | 1
       11989    | 1
       11990    | 1
       11991    | 1
       11999    | 1

   P15 - Seccion 3 - Demanda de la seccion: 557

       Producto | Demanda
       12036    | 143
       12037    | 34
       12019    | 27
       12048    | 27
       12032    | 26
       12027    | 22
       12042    | 21
       12025    | 19
       12001    | 18
       12007    | 18
       12038    | 18
       12010    | 16
       12020    | 16
       12026    | 14
       12023    | 13
       12030    | 13
       12033    | 13
       12047    | 12
       12046    | 7
       12002    | 5
       12004    | 5
       12021    | 5
       12028    | 5
       12035    | 5
       12039    | 5
       12043    | 5
       12005    | 4
       12008    | 4
       12022    | 4
       12000    | 3
       12003    | 3
       12006    | 3
       12013    | 2
       12018    | 2
       12024    | 2
       12029    | 2
       12041    | 2
       12049    | 2
       12009    | 1
       12011    | 1
       12012    | 1
       12014    | 1
       12015    | 1
       12016    | 1
       12017    | 1
       12031    | 1
       12034    | 1
       12040    | 1
       12044    | 1
       12045    | 1

   P15 - Seccion 4 - Demanda de la seccion: 661

       Producto | Demanda
       12070    | 91
       12062    | 78
       12060    | 61
       12050    | 44
       12092    | 42
       12064    | 34
       12081    | 32
       12082    | 25
       12059    | 23
       12087    | 19
       12083    | 18
       12078    | 17
       12097    | 17
       12066    | 15
       12067    | 13
       12054    | 10
       12076    | 10
       12085    | 10
       12051    | 9
       12063    | 8
       12069    | 8
       12088    | 7
       12084    | 6
       12095    | 6
       12056    | 5
       12057    | 4
       12096    | 4
       12099    | 4
       12053    | 3
       12065    | 3
       12072    | 3
       12074    | 3
       12079    | 3
       12080    | 3
       12090    | 3
       12093    | 3
       12061    | 2
       12073    | 2
       12075    | 2
       12052    | 1
       12055    | 1
       12058    | 1
       12068    | 1
       12071    | 1
       12077    | 1
       12086    | 1
       12089    | 1
       12091    | 1
       12094    | 1
       12098    | 1

   P15 - Seccion 5 - Demanda de la seccion: 390

       Producto | Demanda
       12130    | 59
       12101    | 38
       12146    | 28
       12141    | 26
       12114    | 18
       12126    | 18
       12129    | 14
       12135    | 12
       12100    | 11
       12149    | 11
       12131    | 10
       12110    | 9
       12115    | 9
       12112    | 8
       12103    | 7
       12106    | 7
